geneID,name,altName,description,chr,start,stop,strand,dist2Telo,upstreamOrient,upstreamDist,downstreamOrient,downstreamDist,type,exons,tsLength,spliceAlt,pseudo,tmDom,signalP,loc,subtelo.HP1,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,tsGenLoc
PF3D7_1325400,PF3D7_1325400 protein,PF3D7_1325400 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1052751,1063310,(+),1052751,same,1431,same,633,protein,1,10560,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1052751 - 1063310 (+)
PF3D7_1325500,PF3D7_1325500 protein,PF3D7_1325500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1063944,1066411,(+),1063944,same,633,same,685,protein,5,2004,0,0,0,0,0,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1063944 - 1066411 (+)
PF3D7_1325600,FIS1,FIS1,mitochondrial fission 1 protein putative (FIS1),Pf3D7_13_v3,1067097,1067685,(+),1067097,same,685,opposite,364,protein,2,426,0,0,1,0,mitochondrion,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1067097 - 1067685 (+)
PF3D7_1325700,PF3D7_1325700 protein,PF3D7_1325700 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1068050,1068635,(-),1068635,opposite,2510,opposite,364,protein,3,240,0,0,1,0,secretoryPathway,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1068050 - 1068635 (-)
PF3D7_1325800,PF3D7_1325800 protein,PF3D7_1325800 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1071146,1075747,(+),1071146,opposite,2510,opposite,413,protein,1,4602,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1071146 - 1075747 (+)
PF3D7_1325900,PF3D7_1325900 protein,PF3D7_1325900 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1076161,1084587,(-),1084587,same,1198,opposite,413,protein,2,8271,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1076161 - 1084587 (-)
PF3D7_1326000,PF3D7_1326000 protein,PF3D7_1326000 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1085786,1086861,(-),1086861,opposite,722,same,1198,protein,4,492,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,8,2,2,-1.002871802,-1.002871802,Pf3D7_13_v3: 1085786 - 1086861 (-)
PF3D7_1326100,PF3D7_1326100 protein,PF3D7_1326100 protein,WD repeat-containing protein putative,Pf3D7_13_v3,1087584,1089099,(+),1087584,opposite,722,opposite,1229,protein,4,1011,0,0,0,0,0,FALSE,1,1,WDrepeat,0,0,0,0,0,1,1,1,0.991734939,0.991734939,Pf3D7_13_v3: 1087584 - 1089099 (+)
PF3D7_1326200,PF3D7_1326200 protein,PF3D7_1326200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1090329,1091327,(-),1091327,same,1066,opposite,1229,protein,3,798,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1090329 - 1091327 (-)
PF3D7_1326300,PF3D7_1326300 protein,PF3D7_1326300 protein,RNA-binding protein putative,Pf3D7_13_v3,1092394,1094187,(-),1094187,same,1365,same,1066,protein,2,1584,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,3,0,0,-7.241884738,-7.241884738,Pf3D7_13_v3: 1092394 - 1094187 (-)
PF3D7_1326400,PF3D7_1326400 protein,PF3D7_1326400 protein,translation initiation factor EIF-2B gamma subunit putative,Pf3D7_13_v3,1095553,1098464,(-),1098464,same,1024,same,1365,protein,10,1422,0,0,0,0,0,FALSE,0,0,translation,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1095553 - 1098464 (-)
PF3D7_1326500,PF3D7_1326500 protein,PF3D7_1326500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1099489,1105836,(-),1105836,opposite,2038,same,1024,protein,1,6348,0,0,1,0,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,14,0,0,-9.460506302,-9.460506302,Pf3D7_13_v3: 1099489 - 1105836 (-)
PF3D7_1326600,PF3D7_1326600 protein,PF3D7_1326600 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1107875,1122540,(+),1107875,opposite,2038,same,2739,protein,2,14343,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1107875 - 1122540 (+)
PF3D7_1326700,PF3D7_1326700 protein,PF3D7_1326700 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1125280,1126908,(+),1125280,same,2739,opposite,527,protein,1,1629,0,0,0,0,0,FALSE,1,2,other,0,0,0,0,0,0,4,4,9.639193365,9.639193365,Pf3D7_13_v3: 1125280 - 1126908 (+)
PF3D7_1326800,SYN18,SYN18,syntaxin Qa-SNARE family (SYN18),Pf3D7_13_v3,1127436,1128761,(-),1128761,same,601,opposite,527,protein,1,1326,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_13_v3: 1127436 - 1128761 (-)
PF3D7_1326900,PF3D7_1326900 protein,PF3D7_1326900 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_13_v3,1129363,1133046,(-),1133046,same,1023,same,601,protein,1,3684,0,0,5,0,intergralMembrane,FALSE,1,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1129363 - 1133046 (-)
PF3D7_1327000,PF3D7_1327000 protein,PF3D7_1327000 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1134070,1138040,(-),1138040,same,517,same,1023,protein,3,3645,0,0,4,0,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1134070 - 1138040 (-)
PF3D7_1327100,PF3D7_1327100 protein,PF3D7_1327100 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1138558,1141561,(-),1141561,opposite,1595,same,517,protein,16,1035,0,0,1,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1138558 - 1141561 (-)
PF3D7_1327200,RPR2,RPR2,ribonuclease P protein subunit RPR2 putative (RPR2),Pf3D7_13_v3,1143157,1143915,(+),1143157,opposite,1595,same,1803,protein,1,759,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1143157 - 1143915 (+)
PF3D7_1327300,PF3D7_1327300 protein,PF3D7_1327300 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1145719,1151106,(+),1145719,same,1803,opposite,1496,protein,1,5388,0,0,0,0,0,FALSE,0,2,other,0,0,1,0,1,9,29,29,2.678686223,2.678686223,Pf3D7_13_v3: 1145719 - 1151106 (+)
PF3D7_1327400,PF3D7_1327400 protein,PF3D7_1327400 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1152603,1153511,(-),1153511,opposite,1510,opposite,1496,protein,1,909,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,2,2,8.64278663,8.64278663,Pf3D7_13_v3: 1152603 - 1153511 (-)
PF3D7_1327500,PF3D7_1327500 protein,PF3D7_1327500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1155022,1157905,(+),1155022,opposite,1510,same,1460,protein,3,2586,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1155022 - 1157905 (+)
PF3D7_1327600,NMNAT,NMNAT,nicotinate-nucleotide adenylyltransferase (NMNAT),Pf3D7_13_v3,1159366,1159980,(+),1159366,same,1460,opposite,480,protein,1,615,0,0,0,0,0,FALSE,2,3,other,0,0,0,0,0,5,2,2,-0.325880163,-0.325880163,Pf3D7_13_v3: 1159366 - 1159980 (+)
PF3D7_1327700,UPF3B,UPF3B,regulator of nonsense transcripts 3B putative (UPF3B),Pf3D7_13_v3,1160461,1161276,(-),1161276,opposite,1343,opposite,480,protein,1,816,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,3,2,2,0.409166953,0.409166953,Pf3D7_13_v3: 1160461 - 1161276 (-)
PF3D7_1327800,PF3D7_1327800 protein,PF3D7_1327800 protein,ribose-phosphate pyrophosphokinase putative,Pf3D7_13_v3,1162620,1164302,(+),1162620,opposite,1343,same,1004,protein,1,1683,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,5,3,3,0.256687822,0.256687822,Pf3D7_13_v3: 1162620 - 1164302 (+)
PF3D7_1327900,PF3D7_1327900 protein,PF3D7_1327900 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1165307,1166558,(+),1165307,same,1004,opposite,7632,protein,5,417,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1165307 - 1166558 (+)
PF3D7_1328000,PF3D7_1328000 protein,PF3D7_1328000 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1174191,1180832,(-),1180832,opposite,3375,opposite,7632,protein,1,6642,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,5,0,0,-7.976931854,-7.976931854,Pf3D7_13_v3: 1174191 - 1180832 (-)
PF3D7_1328100,PF3D7_1328100 protein,PF3D7_1328100 protein,proteasome subunit beta type-7 putative,Pf3D7_13_v3,1184208,1185020,(+),1184208,opposite,3375,same,1598,protein,1,813,0,0,0,0,0,FALSE,0,0,proteasome,0,0,0,0,0,8,6,6,0.577297687,0.577297687,Pf3D7_13_v3: 1184208 - 1185020 (+)
PF3D7_1328200,PF3D7_1328200 protein,PF3D7_1328200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1186619,1195201,(+),1186619,same,1598,opposite,1027,protein,4,8007,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1186619 - 1195201 (+)
PF3D7_1328300,PF3D7_1328300 protein,PF3D7_1328300 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1196229,1197509,(-),1197509,same,3330,opposite,1027,protein,3,999,0,0,2,0,secretoryPathway,FALSE,1,2,other,0,0,0,0,0,11,6,6,0.118357366,0.118357366,Pf3D7_13_v3: 1196229 - 1197509 (-)
PF3D7_1328400,PF3D7_1328400 protein,PF3D7_1328400 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1200840,1202342,(-),1202342,same,1843,same,3330,protein,1,1503,0,0,1,0,secretoryPathway,FALSE,0,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1200840 - 1202342 (-)
PF3D7_1328500,PF3D7_1328500 protein,PF3D7_1328500 protein,alpha/beta-hydrolase putative,Pf3D7_13_v3,1204186,1207200,(-),1207200,same,2543,same,1843,protein,1,3015,0,0,0,0,0,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1204186 - 1207200 (-)
PF3D7_1328600,PF3D7_1328600 protein,PF3D7_1328600 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1209744,1211772,(-),1211772,opposite,1621,same,2543,protein,9,1092,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1209744 - 1211772 (-)
PF3D7_1328700,PF3D7_1328700 ncRNA,PF3D7_1328700 ncRNA,Plasmodium RNA of unknown function RUF1,Pf3D7_13_v3,1213394,1213615,(+),1213394,opposite,1621,same,1291,ncRNA,1,222,0,0,NA,NA,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1213394 - 1213615 (+)
PF3D7_1328800,SIR2A,SIR2A,transcriptional regulatory protein sir2a (SIR2A),Pf3D7_13_v3,1214907,1215728,(+),1214907,same,1291,opposite,196,protein,1,822,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,6,2,2,-0.588434551,-0.588434551,Pf3D7_13_v3: 1214907 - 1215728 (+)
PF3D7_1328900,PF3D7_1328900 protein,PF3D7_1328900 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1215925,1217118,(-),1217118,same,798,opposite,196,protein,1,1194,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,3,0,0,-7.241884738,-7.241884738,Pf3D7_13_v3: 1215925 - 1217118 (-)
PF3D7_1329000,PF3D7_1329000 protein,PF3D7_1329000 protein,DNA-directed RNA polymerase 3 largest subunit,Pf3D7_13_v3,1217917,1225535,(-),1225535,same,1836,same,798,protein,5,7071,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1217917 - 1225535 (-)
PF3D7_1329100,MyoC,MyoC,myosin C (MyoC),Pf3D7_13_v3,1227372,1234418,(-),1234418,same,2781,same,1836,protein,4,6483,0,0,0,0,0,FALSE,1,2,other,0,0,0,0,0,17,4,4,-1.09297406,-1.09297406,Pf3D7_13_v3: 1227372 - 1234418 (-)
PF3D7_1329200,PF3D7_1329200 protein,PF3D7_1329200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1237200,1238429,(-),1238429,same,1056,same,2781,protein,2,813,0,0,0,0,0,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1237200 - 1238429 (-)
PF3D7_1329300,PF3D7_1329300 protein,PF3D7_1329300 protein,chromatin assembly factor 1 subunit putative,Pf3D7_13_v3,1239486,1241234,(-),1241234,opposite,1937,same,1056,protein,1,1749,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,10,0,0,-8.97549132,-8.97549132,Pf3D7_13_v3: 1239486 - 1241234 (-)
PF3D7_1329400,PF3D7_1329400 protein,PF3D7_1329400 protein,AMP deaminase putative,Pf3D7_13_v3,1243172,1246344,(+),1243172,opposite,1937,same,5714,protein,8,2082,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1243172 - 1246344 (+)
PF3D7_1329500,PF3D7_1329500 protein,PF3D7_1329500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1252059,1257973,(+),1252059,same,5714,opposite,982,protein,3,5535,0,0,0,0,0,FALSE,0,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1252059 - 1257973 (+)
PF3D7_1329600,PF3D7_1329600 protein,PF3D7_1329600 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1258956,1259861,(-),1259861,same,1483,opposite,982,protein,1,906,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1258956 - 1259861 (-)
PF3D7_1329700,ACBP1,ACBP1 PF3D7_1329700,apicoplast calcium binding protein 1 (ACBP1),Pf3D7_13_v3,1261345,1262943,(-),1262943,opposite,2193,same,1483,protein,1,1599,0,0,1,0,apicoplast,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1261345 - 1262943 (-)
PF3D7_1329800,PF3D7_1329800 protein,PF3D7_1329800 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1265137,1268763,(+),1265137,opposite,2193,same,547,protein,1,3627,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1265137 - 1268763 (+)
PF3D7_1329900,PF3D7_1329900 protein,PF3D7_1329900 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1269311,1271434,(+),1269311,same,547,same,778,protein,1,2124,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1269311 - 1271434 (+)
PF3D7_1330000,PF3D7_1330000.1 protein,PF3D7_1330000.1 protein,thioredoxin putative,Pf3D7_13_v3,1272213,1273859,(+),1272213,same,778,same,588,protein,8,621,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,10,5,5,-0.006824527,-0.006824527,Pf3D7_13_v3: 1272213 - 1273859 (+)
PF3D7_1330100,PF3D7_1330100 protein,PF3D7_1330100 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1274448,1275008,(+),1274448,same,588,same,95,protein,1,561,0,0,1,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1274448 - 1275008 (+)
PF3D7_1330200,PF3D7_1330200 protein,PF3D7_1330200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1275104,1275899,(+),1275104,same,95,opposite,189,protein,2,681,0,0,1,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1275104 - 1275899 (+)
PF3D7_1330300,PF3D7_1330300 protein,PF3D7_1330300 protein,DnaJ protein putative,Pf3D7_13_v3,1276089,1278373,(-),1278373,same,1426,opposite,189,protein,6,996,0,0,0,0,0,FALSE,0,2,DnaJ,0,0,0,0,0,1,2,2,1.984575147,1.984575147,Pf3D7_13_v3: 1276089 - 1278373 (-)
PF3D7_1330400,PF3D7_1330400.1 protein,PF3D7_1330400.1 protein,ER lumen protein retaining receptor 1 putative,Pf3D7_13_v3,1279800,1281285,(-),1281285,opposite,3702,same,1426,protein,5,855,0,0,8,0,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,6,1,1,-1.581274759,-1.581274759,Pf3D7_13_v3: 1279800 - 1281285 (-)
PF3D7_1330500,PF3D7_1330500 protein,PF3D7_1330500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1284988,1287165,(+),1284988,opposite,3702,opposite,725,protein,1,2178,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,1,0,0,-5.666476544,-5.666476544,Pf3D7_13_v3: 1284988 - 1287165 (+)
PF3D7_1330600,PF3D7_1330600 protein,PF3D7_1330600 protein,elongation factor Tu putative,Pf3D7_13_v3,1287891,1289408,(-),1289408,opposite,709,opposite,725,protein,1,1518,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,9,8,8,0.822010076,0.822010076,Pf3D7_13_v3: 1287891 - 1289408 (-)
PF3D7_1330700,PF3D7_1330700 protein,PF3D7_1330700 protein,GPI transamidase subunit PIG-U putative,Pf3D7_13_v3,1290118,1292954,(+),1290118,opposite,709,same,1660,protein,8,1836,0,0,10,0,exported,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1290118 - 1292954 (+)
PF3D7_1330800,PF3D7_1330800 protein,PF3D7_1330800 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1294615,1296966,(+),1294615,same,1660,same,-2024,protein,2,1791,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,4,5,5,1.312943306,1.312943306,Pf3D7_13_v3: 1294615 - 1296966 (+)
PF3D7_1330900,PF3D7_1330900 snoRNA,PF3D7_1330900 snoRNA,small nucleolar RNA snoR17,Pf3D7_13_v3,1294943,1295022,(+),1294943,same,-2024,opposite,2577,snoRNA,1,80,0,0,NA,NA,nucleus,FALSE,0,0,snoRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1294943 - 1295022 (+)
PF3D7_1331000,PF3D7_1331000 protein,PF3D7_1331000 protein,protein kinase putative,Pf3D7_13_v3,1297600,1299273,(-),1299273,same,632,opposite,2577,protein,1,1674,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1297600 - 1299273 (-)
PF3D7_1331100,PF3D7_1331100 protein,PF3D7_1331100 protein,DEAD box helicase putative,Pf3D7_13_v3,1299906,1305294,(-),1305294,opposite,1359,same,632,protein,10,3735,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1299906 - 1305294 (-)
PF3D7_1331200,PF3D7_1331200 protein,PF3D7_1331200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1306654,1307999,(+),1306654,opposite,1359,same,1177,protein,2,1224,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1306654 - 1307999 (+)
PF3D7_1331300,SP21,SP21,signal peptidase 21 kDa subunit (SP21),Pf3D7_13_v3,1309177,1310006,(+),1309177,same,1177,same,764,protein,2,555,0,0,3,0,secretoryPathway,FALSE,0,1,other,0,0,1,0,1,6,4,4,0.407972185,0.407972185,Pf3D7_13_v3: 1309177 - 1310006 (+)
PF3D7_1331400,PF3D7_1331400 protein,PF3D7_1331400 protein,CPW-WPC family protein,Pf3D7_13_v3,1310771,1312216,(+),1310771,same,764,same,1707,protein,1,1446,0,0,0,0,0,FALSE,2,2,CPW-WPC,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1310771 - 1312216 (+)
PF3D7_1331500,PF3D7_1331500 protein,PF3D7_1331500 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1313924,1315786,(+),1313924,same,1707,opposite,709,protein,1,1863,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1313924 - 1315786 (+)
PF3D7_1331600,PTPLA,PTPLA,protein tyrosine phosphatase-like protein putative (PTPLA),Pf3D7_13_v3,1316496,1317806,(-),1317806,same,1282,opposite,709,protein,4,687,0,0,5,1,intergralMembrane,FALSE,1,1,other,0,0,1,0,1,2,0,0,-6.659316752,-6.659316752,Pf3D7_13_v3: 1316496 - 1317806 (-)
PF3D7_1331700,PF3D7_1331700 protein,PF3D7_1331700 protein,glutamine--tRNA ligase putative,Pf3D7_13_v3,1319089,1321845,(-),1321845,opposite,2166,same,1282,protein,1,2757,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,38,14,14,-0.448187131,-0.448187131,Pf3D7_13_v3: 1319089 - 1321845 (-)
PF3D7_1331800,PF3D7_1331800 protein,PF3D7_1331800 protein,60S ribosomal protein L23 putative,Pf3D7_13_v3,1324012,1324802,(+),1324012,opposite,2166,same,-550,protein,2,420,0,0,0,0,0,FALSE,0,0,ribosome,0,0,0,0,0,7,5,5,0.507131098,0.507131098,Pf3D7_13_v3: 1324012 - 1324802 (+)
PF3D7_1331900,PF3D7_1331900 snoRNA,PF3D7_1331900 snoRNA,small nucleolar RNA snoR18,Pf3D7_13_v3,1324253,1324342,(+),1324253,same,-550,opposite,1570,snoRNA,1,90,0,0,NA,NA,nucleus,FALSE,0,0,snoRNA,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1324253 - 1324342 (+)
PF3D7_1332000,SYN5,SYN5,syntaxin Qa-SNARE family (SYN5),Pf3D7_13_v3,1325913,1327532,(-),1327532,opposite,1958,opposite,1570,protein,5,846,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,8,6,6,0.577297687,0.577297687,Pf3D7_13_v3: 1325913 - 1327532 (-)
PF3D7_1332100,PF3D7_1332100 protein,PF3D7_1332100 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_13_v3,1329491,1331059,(+),1329491,opposite,1958,same,1239,protein,1,1569,0,0,11,1,intergralMembrane,FALSE,2,2,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1329491 - 1331059 (+)
PF3D7_1332200,PF3D7_1332200 protein,PF3D7_1332200 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1332299,1335592,(+),1332299,same,1239,same,808,protein,3,3006,0,0,0,0,0,FALSE,1,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1332299 - 1335592 (+)
PF3D7_1332300,TRAPPC2,TRAPPC2,trafficking protein particle complex subunit 2 putative (TRAPPC2),Pf3D7_13_v3,1336401,1336892,(+),1336401,same,808,opposite,224,protein,1,492,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,4,2,2,-0.004671796,-0.004671796,Pf3D7_13_v3: 1336401 - 1336892 (+)
PF3D7_1332400,PF3D7_1332400 protein,PF3D7_1332400 protein,nucleotidyltransferase putative,Pf3D7_13_v3,1337117,1339693,(-),1339693,opposite,1092,opposite,224,protein,1,2577,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1337117 - 1339693 (-)
PF3D7_1332500,PF3D7_1332500 protein,PF3D7_1332500 protein,SAM-dependent RNA methyltransferase putative,Pf3D7_13_v3,1340786,1341442,(+),1340786,opposite,1092,opposite,569,protein,1,657,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1340786 - 1341442 (+)
PF3D7_1332600,APN1,APN1,apurinic/apyrimidinic endonuclease Apn1 putative (APN1),Pf3D7_13_v3,1342012,1343805,(-),1343805,same,1000,opposite,569,protein,1,1794,0,0,1,1,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,5,1,1,-1.318720372,-1.318720372,Pf3D7_13_v3: 1342012 - 1343805 (-)
PF3D7_1332700,PF3D7_1332700 protein,PF3D7_1332700 protein,DEAD/DEAH box ATP-dependent RNA helicase putative,Pf3D7_13_v3,1344806,1346278,(-),1346278,opposite,2500,same,1000,protein,1,1473,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,1,2,2,1.984575147,1.984575147,Pf3D7_13_v3: 1344806 - 1346278 (-)
PF3D7_1332800,PF3D7_1332800 protein,PF3D7_1332800 protein,translation initiation factor 6 putative,Pf3D7_13_v3,1348779,1349522,(+),1348779,opposite,2500,opposite,519,protein,1,744,0,0,0,0,0,FALSE,2,2,translation,0,0,0,0,0,3,3,3,0.991734939,0.991734939,Pf3D7_13_v3: 1348779 - 1349522 (+)
PF3D7_1332900,PF3D7_1332900 protein,PF3D7_1332900 protein,isoleucine--tRNA ligase putative,Pf3D7_13_v3,1350042,1353860,(-),1353860,opposite,1424,opposite,519,protein,1,3819,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,45,26,26,0.200555773,0.200555773,Pf3D7_13_v3: 1350042 - 1353860 (-)
PF3D7_1333000,CPN20,CPN20,20 kDa chaperonin (CPN20),Pf3D7_13_v3,1355285,1357194,(+),1355285,opposite,1424,opposite,509,protein,6,777,0,0,0,1,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,10,11,11,1.129107434,1.129107434,Pf3D7_13_v3: 1355285 - 1357194 (+)
PF3D7_1333100,PF3D7_1333100 protein,PF3D7_1333100 protein,conserved Plasmodium protein unknown function,Pf3D7_13_v3,1357704,1360319,(-),1360319,opposite,1773,opposite,509,protein,1,2616,0,0,0,0,0,FALSE,3,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_13_v3: 1357704 - 1360319 (-)
